 looptime = 1 , training times = 1 , epoches = 22 , iteration = 8560 , loss = 2.790082e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 22 , iteration = 8640 , loss = 2.811308e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 22 , iteration = 8720 , loss = 2.832381e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 22 , iteration = 8800 , loss = 2.786899e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 23 , iteration = 8880 , loss = 2.794694e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 23 , iteration = 8960 , loss = 2.912486e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 23 , iteration = 9040 , loss = 2.856083e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 23 , iteration = 9120 , loss = 2.820714e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 23 , iteration = 9200 , loss = 2.978490e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 24 , iteration = 9280 , loss = 2.791979e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 24 , iteration = 9360 , loss = 2.810306e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 24 , iteration = 9440 , loss = 2.925780e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 24 , iteration = 9520 , loss = 2.782727e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 24 , iteration = 9600 , loss = 2.806789e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 25 , iteration = 9680 , loss = 2.734875e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 25 , iteration = 9760 , loss = 2.760169e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 25 , iteration = 9840 , loss = 2.789424e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 25 , iteration = 9920 , loss = 2.759543e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 25 , iteration = 10000 , loss = 2.752714e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 26 , iteration = 10080 , loss = 2.831210e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 26 , iteration = 10160 , loss = 2.762469e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 26 , iteration = 10240 , loss = 2.751598e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 26 , iteration = 10320 , loss = 2.759640e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 26 , iteration = 10400 , loss = 2.771894e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 27 , iteration = 10480 , loss = 2.701477e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 27 , iteration = 10560 , loss = 2.756868e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 27 , iteration = 10640 , loss = 2.781230e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 27 , iteration = 10720 , loss = 2.730527e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 27 , iteration = 10800 , loss = 2.732615e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 28 , iteration = 10880 , loss = 2.764420e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 28 , iteration = 10960 , loss = 2.780860e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 28 , iteration = 11040 , loss = 2.692811e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 28 , iteration = 11120 , loss = 2.755134e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 28 , iteration = 11200 , loss = 2.825867e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 29 , iteration = 11280 , loss = 2.817253e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 29 , iteration = 11360 , loss = 2.831015e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 29 , iteration = 11440 , loss = 2.720065e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 29 , iteration = 11520 , loss = 2.746994e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 29 , iteration = 11600 , loss = 2.769086e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 30 , iteration = 11680 , loss = 2.740422e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 30 , iteration = 11760 , loss = 2.776332e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 30 , iteration = 11840 , loss = 2.758672e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 30 , iteration = 11920 , loss = 2.801624e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 30 , iteration = 12000 , loss = 2.734118e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 31 , iteration = 12080 , loss = 2.772938e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 31 , iteration = 12160 , loss = 2.837609e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 31 , iteration = 12240 , loss = 2.718438e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 31 , iteration = 12320 , loss = 2.772597e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 31 , iteration = 12400 , loss = 2.812994e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 32 , iteration = 12480 , loss = 2.749504e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 32 , iteration = 12560 , loss = 2.793820e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 32 , iteration = 12640 , loss = 2.690536e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 32 , iteration = 12720 , loss = 2.747737e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 32 , iteration = 12800 , loss = 2.830166e-03 , learnRate = 1.250000e-03 
 looptime = 1 , training times = 1 , epoches = 33 , iteration = 12880 , loss = 2.655231e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 33 , iteration = 12960 , loss = 2.712753e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 33 , iteration = 13040 , loss = 2.713800e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 33 , iteration = 13120 , loss = 2.706168e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 33 , iteration = 13200 , loss = 2.781833e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 34 , iteration = 13280 , loss = 2.763338e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 34 , iteration = 13360 , loss = 2.701793e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 34 , iteration = 13440 , loss = 2.737909e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 34 , iteration = 13520 , loss = 2.710007e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 34 , iteration = 13600 , loss = 2.757120e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 35 , iteration = 13680 , loss = 2.770426e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 35 , iteration = 13760 , loss = 2.777166e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 35 , iteration = 13840 , loss = 2.675919e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 35 , iteration = 13920 , loss = 2.697383e-03 , learnRate = 6.250000e-04 
